IdRumor;PlaceIdPlace;PlaceIdLGAGeo;PlaceState;PlaceStateShort;PlaceLGA;PlaceLGAShort;PlaceIdLGA;PlaceIdPlaceLGA;PlaceLon;PlaceLat;PlaceLocality;PlaceStreet;PlaceTypeOfPlace;PlacePlaceName;ROIdPerson;ROFam;ROFirstName;ROLastName;ROSex;ROOccupation;ROAge;ROBirthDate;ROMaritalState;ROPhone1;ROPhone1Type;ROPhone2;ROPhone2Type;ROEMail;ROIdPlace;ROIdLGAGeo;ROState;ROStateShort;ROLGA;ROLGAShort;ROIdLGA;ROIdPlaceLGA;ROLon;ROLat;ROLocality;ROStreet;ROTypeOfPlace;RumorRemark;IdPerson;Fam;FirstName;LastName;Sex;Occupation;Age;BirthDate;MaritalState;Phone1;Phone1Type;Phone2;Phone2Type;EMail;IdPlace;IdLGAGeo;State;StateShort;LGA;LGAShort;IdLGA;IdPlaceLGA;Lon;Lat;Locality;Street;TypeOfPlace;IdUser;Day;EventDate
25660038;3311;621;Oyo;OY;Ibadan North East;AGG;9;111;7.352064860983924;3.9493166136242115;Olunloyo;Nosakhare Street;Home;;2436;102;Olubowale;Onyema;male;student;18;1996-03-08;single (not living common law);0703-5409139;mobile;;;olubowale.onyema@ebokon.org;3434;621;Oyo;OY;Ibadan North East;AGG;9;234;7.378308820543002;3.9323881964736773;Olunloyo;Mabilla Close;Home;This person was standing nearby.;2482;480;Omolade;Erese;male;teacher;40;1975-02-28;married (and not separated);+234-708-7472270;mobile;;;omolade.erese@ebokon.com;3505;621;Oyo;OY;Ibadan North East;AGG;9;305;7.353193407837836;3.9324822121459517;Akamo;Mercy Eneli Street;Home;RUO-OY-ZZZ-1;33;2015-07-03
25670053;3474;621;Oyo;OY;Ibadan North East;AGG;9;274;7.365366943511439;3.9361651273058107;Saka;Chukwuali Crescent;Home;;2480;86;Osarenren ;Guda;male;nurse;40;1975-05-05;married (and not separated);+234-38-458702;landline;;;o.guda@sormas.org;3534;621;Oyo;OY;Ibadan North East;AGG;9;334;7.340143929251511;3.9422723739409493;Olunloyo;Egbaiyelo Street;Home;This person has touched the sick one.;1969;713;Okoro;Nwachi;male;keeper of service animals;34;1980-05-09;widowed (not living common law);0806-6431987;mobile;064-3729546;landline;okoro.nwachi@sormas-n.ng;2755;331;Kano;KN;Tarauni;TRN;7;355;11.951137344692643;8.577996407219215;Gyadi-Gyadin Arewa;Kokoma Close;Home;SUO-OY-AGG-1;44;2015-07-14
25670053;3474;621;Oyo;OY;Ibadan North East;AGG;9;274;7.365366943511439;3.9361651273058107;Saka;Chukwuali Crescent;Home;;2480;86;Osarenren ;Guda;male;nurse;40;1975-05-05;married (and not separated);+234-38-458702;landline;;;o.guda@sormas.org;3534;621;Oyo;OY;Ibadan North East;AGG;9;334;7.340143929251511;3.9422723739409493;Olunloyo;Egbaiyelo Street;Home;This person seemed very sick.;2567;319;Udensi;Falola;male;school pupil;12;2002-09-12;single (not living common law);0705-5182007;mobile;;;udensi.falola@snft.ng;3626;614;Oyo;OY;Ibarapa North;AYT;10;26;7.583169129217762;3.1624963258812206;Alaja;Fammar - Kadigawa - Unguwar Gai Road;Home;SUO-OY-AGG-1;44;2015-07-14
25670053;3474;621;Oyo;OY;Ibadan North East;AGG;9;274;7.365366943511439;3.9361651273058107;Saka;Chukwuali Crescent;Home;;2480;86;Osarenren ;Guda;male;nurse;40;1975-05-05;married (and not separated);+234-38-458702;landline;;;o.guda@sormas.org;3534;621;Oyo;OY;Ibadan North East;AGG;9;334;7.340143929251511;3.9422723739409493;Olunloyo;Egbaiyelo Street;Home;This person was standing nearby.;2356;632;Oluwaseyi;Onyema;female;student;20;1995-03-27;married (and not separated);0806-2971420;mobile;;;oluwaseyi.onyema@snft.edu;3312;621;Oyo;OY;Ibadan North East;AGG;9;112;7.369677589096625;3.9190429726479596;Saka;Wowo Street;Home;SUO-OY-AGG-1;44;2015-07-14
25670053;3474;621;Oyo;OY;Ibadan North East;AGG;9;274;7.365366943511439;3.9361651273058107;Saka;Chukwuali Crescent;Home;;2480;86;Osarenren ;Guda;male;nurse;40;1975-05-05;married (and not separated);+234-38-458702;landline;;;o.guda@sormas.org;3534;621;Oyo;OY;Ibadan North East;AGG;9;334;7.340143929251511;3.9422723739409493;Olunloyo;Egbaiyelo Street;Home;This person was standing nearby.;2510;641;Omolara;Ukuh;female;sales assistant (salesperson);54;1960-06-19;separated (not living common law);0703-3132800;mobile;;;o.ukuh@sormas-n.ng;3376;621;Oyo;OY;Ibadan North East;AGG;9;176;7.341935354233709;3.933604102305564;Madeko;Mohamed N. Umar Lane;Home;SUO-OY-AGG-1;44;2015-07-14
25740038;3633;614;Oyo;OY;Ibarapa North;AYT;10;33;7.738998410833831;3.2386892444703284;Eleiyele;Edenwu Street;Home;;2626;300;Udensi;Ekpuk;male;pawnbroker;61;1953-07-20;married (and not separated);0705-4397975;mobile;+234-802-4498062;mobile;udensi.ekpuk@sormas.ng;3856;614;Oyo;OY;Ibarapa North;AYT;10;256;7.7479011533745705;3.244615979572991;Awolese;Obadolagbonyi Street;Home;This person has touched the sick one.;2181;235;Godwin ;Oluwafemi;male;economist (company accountant);52;1962-06-24;widowed (not living common law);+234-705-7718742;mobile;;;godwin .oluwafemi@sormas-n.net;3191;760;Kano;KN;Ungogo;UGG;8;391;12.020746323973182;8.507268619747327;Rimin Gata;Chief Fred Ugwuodo link Road;Home;RUO-OY-ZZZ-1;33;2015-07-03
25740038;3633;614;Oyo;OY;Ibarapa North;AYT;10;33;7.738998410833831;3.2386892444703284;Eleiyele;Edenwu Street;Home;;2626;300;Udensi;Ekpuk;male;pawnbroker;61;1953-07-20;married (and not separated);0705-4397975;mobile;+234-802-4498062;mobile;udensi.ekpuk@sormas.ng;3856;614;Oyo;OY;Ibarapa North;AYT;10;256;7.7479011533745705;3.244615979572991;Awolese;Obadolagbonyi Street;Home;This person seemed very sick.;2574;461;Odosa Goodness;Mmoh;female;ceramic model maker;24;1991-04-16;separated (not living common law);0801-7815486;mobile;;;o.mmoh@ebokon.ng;3637;614;Oyo;OY;Ibarapa North;AYT;10;37;7.601901041342684;3.060480370169878;Oba Igbo Ora;Olo Street;Home;RUO-OY-ZZZ-1;33;2015-07-03
25740038;3633;614;Oyo;OY;Ibarapa North;AYT;10;33;7.738998410833831;3.2386892444703284;Eleiyele;Edenwu Street;Home;;2626;300;Udensi;Ekpuk;male;pawnbroker;61;1953-07-20;married (and not separated);0705-4397975;mobile;+234-802-4498062;mobile;udensi.ekpuk@sormas.ng;3856;614;Oyo;OY;Ibarapa North;AYT;10;256;7.7479011533745705;3.244615979572991;Awolese;Obadolagbonyi Street;Home;This person was standing nearby.;2598;148;Efuose;Izonritei;female;forestry worker;63;1951-10-31;married (and not separated);038-2129933;landline;0706-3388389;mobile;efuose.izonritei@snft.org;3667;614;Oyo;OY;Ibarapa North;AYT;10;67;7.657555508322246;3.0022118651401244;Apata Omoeiye;Ikeja Way;Home;RUO-OY-ZZZ-1;33;2015-07-03
25740038;3633;614;Oyo;OY;Ibarapa North;AYT;10;33;7.738998410833831;3.2386892444703284;Eleiyele;Edenwu Street;Home;;2626;300;Udensi;Ekpuk;male;pawnbroker;61;1953-07-20;married (and not separated);0705-4397975;mobile;+234-802-4498062;mobile;udensi.ekpuk@sormas.ng;3856;614;Oyo;OY;Ibarapa North;AYT;10;256;7.7479011533745705;3.244615979572991;Awolese;Obadolagbonyi Street;Home;This person was standing nearby.;2676;125;Umahi;Rasaki;male;student;20;1994-06-18;married (and not separated);0705-1259312;mobile;;;umahi.rasaki@snft.ng;3774;614;Oyo;OY;Ibarapa North;AYT;10;174;7.703331905881401;3.0082616991906583;Atilola Bale;Eletu Ogabi Street;Home;RUO-OY-ZZZ-1;33;2015-07-03
25740038;3633;614;Oyo;OY;Ibarapa North;AYT;10;33;7.738998410833831;3.2386892444703284;Eleiyele;Edenwu Street;Home;;2626;300;Udensi;Ekpuk;male;pawnbroker;61;1953-07-20;married (and not separated);0705-4397975;mobile;+234-802-4498062;mobile;udensi.ekpuk@sormas.ng;3856;614;Oyo;OY;Ibarapa North;AYT;10;256;7.7479011533745705;3.244615979572991;Awolese;Obadolagbonyi Street;Home;This person was standing nearby.;2768;384;Adaze;Awazie;male;dog trainer;31;1984-03-16;living common law;038-5136316;landline;0703-3226938;mobile;a.awazie@sormas-n.ng;3900;614;Oyo;OY;Ibarapa North;AYT;10;300;7.734019481921225;3.018137007826538;Amusan;Nworisa Okechukwu Ernest Street;Home;RUO-OY-ZZZ-1;33;2015-07-03
26210005;3537;621;Oyo;OY;Ibadan North East;AGG;9;337;7.355025018028053;3.9397052220024626;Madeko;Ogun Way;Home;;2354;118;Osezua;Adenowo;male;student;22;1992-12-09;single (not living common law);+234-706-6840542;mobile;;;o.adenowo@ebokon.net;3456;621;Oyo;OY;Ibadan North East;AGG;9;256;7.362762830712336;3.9338994317991975;Omiyale;Bourdillon Road;Home;This person has touched the sick one.;2559;465;Olubusadi;Kuti;male;shepherd or goatherd;46;1968-05-06;separated (not living common law);+234-38-5151694;landline;;;olubusadi.kuti@ebokon.net;3617;614;Oyo;OY;Ibarapa North;AYT;10;17;7.5417254192165935;3.0650758841879124;Ajibi;Nkpokiti Road;Home;RUO-OY-ZZZ-1;10;2015-06-10
26210005;3537;621;Oyo;OY;Ibadan North East;AGG;9;337;7.355025018028053;3.9397052220024626;Madeko;Ogun Way;Home;;2354;118;Osezua;Adenowo;male;student;22;1992-12-09;single (not living common law);+234-706-6840542;mobile;;;o.adenowo@ebokon.net;3456;621;Oyo;OY;Ibadan North East;AGG;9;256;7.362762830712336;3.9338994317991975;Omiyale;Bourdillon Road;Home;This person seemed very sick.;2621;54;Ejima;Ibe;female;burial service;22;1992-08-20;living common law;0802-2960773;mobile;;;ejima.ibe@snft.ng;3636;614;Oyo;OY;Ibarapa North;AYT;10;36;7.630564345546979;3.1779984724890205;Abule Aborisade;Obakpolor Street;Home;RUO-OY-ZZZ-1;10;2015-06-10
26210005;3537;621;Oyo;OY;Ibadan North East;AGG;9;337;7.355025018028053;3.9397052220024626;Madeko;Ogun Way;Home;;2354;118;Osezua;Adenowo;male;student;22;1992-12-09;single (not living common law);+234-706-6840542;mobile;;;o.adenowo@ebokon.net;3456;621;Oyo;OY;Ibadan North East;AGG;9;256;7.362762830712336;3.9338994317991975;Omiyale;Bourdillon Road;Home;This person was standing nearby.;2476;448;Feyisara;Inyam;female;physician;33;1981-11-17;separated (not living common law);+234-802-6293681;mobile;;;feyisara.inyam@snft.edu;3403;621;Oyo;OY;Ibadan North East;AGG;9;203;7.370800579273706;3.9365331786917825;Madeko;Proda Quarters;Home;RUO-OY-ZZZ-1;10;2015-06-10
26210005;3537;621;Oyo;OY;Ibadan North East;AGG;9;337;7.355025018028053;3.9397052220024626;Madeko;Ogun Way;Home;;2354;118;Osezua;Adenowo;male;student;22;1992-12-09;single (not living common law);+234-706-6840542;mobile;;;o.adenowo@ebokon.net;3456;621;Oyo;OY;Ibadan North East;AGG;9;256;7.362762830712336;3.9338994317991975;Omiyale;Bourdillon Road;Home;This person was standing nearby.;2506;535;Odera;Kanu;female;police officer;58;1957-04-01;separated (not living common law);0706-8086541;mobile;;;o.kanu@sormas.net;3540;621;Oyo;OY;Ibadan North East;AGG;9;340;7.355470884966471;3.9374958224188434;Saka;Jalo Close;Home;RUO-OY-ZZZ-1;10;2015-06-10
26300034;3872;614;Oyo;OY;Ibarapa North;AYT;10;272;7.726554288263527;3.1381650176804605;Idi Esu;Badarawa Road;Hospital;Gora H.C. Primary Health Centre;2628;738;Madukairo;Envoh;male;modeller (model maker);46;1968-07-29;single (not living common law);038-7771827;landline;;;m.envoh@snft.ng;3707;614;Oyo;OY;Ibarapa North;AYT;10;107;7.597582750284406;3.242561906070319;Abule Lawal Tapa;Brooke Street;Home;This person seemed very sick.;2630;188;Ololade;Yeiyah;female;radio and tv technician;37;1978-03-24;single (not living common law);+234-705-3474897;mobile;+234-38-7795980;landline;o.yeiyah@snft.ng;3936;614;Oyo;OY;Ibarapa North;AYT;10;336;7.69813438803669;3.1492277530931867;Olayode;Ugbene 2 Road;Home;RUO-OY-ZZZ-1;31;2015-07-01
26300034;3872;614;Oyo;OY;Ibarapa North;AYT;10;272;7.726554288263527;3.1381650176804605;Idi Esu;Badarawa Road;Hospital;Gora H.C. Primary Health Centre;2628;738;Madukairo;Envoh;male;modeller (model maker);46;1968-07-29;single (not living common law);038-7771827;landline;;;m.envoh@snft.ng;3707;614;Oyo;OY;Ibarapa North;AYT;10;107;7.597582750284406;3.242561906070319;Abule Lawal Tapa;Brooke Street;Home;This person was standing nearby.;2604;745;Ehiszogie;Adokwe;female;production manager in textile industry;31;1983-07-15;single (not living common law);+234-806-5247079;mobile;0703-8040655;mobile;ehiszogie.adokwe@snft.edu;3677;614;Oyo;OY;Ibarapa North;AYT;10;77;7.681241285048326;3.024751104524301;Igangan;Achi Street;Home;RUO-OY-ZZZ-1;31;2015-07-01
26300034;3872;614;Oyo;OY;Ibarapa North;AYT;10;272;7.726554288263527;3.1381650176804605;Idi Esu;Badarawa Road;Hospital;Gora H.C. Primary Health Centre;2628;738;Madukairo;Envoh;male;modeller (model maker);46;1968-07-29;single (not living common law);038-7771827;landline;;;m.envoh@snft.ng;3707;614;Oyo;OY;Ibarapa North;AYT;10;107;7.597582750284406;3.242561906070319;Abule Lawal Tapa;Brooke Street;Home;This person was standing nearby.;2701;239;Osezua;Elahor;male;brewer and maltster;56;1959-04-03;divorced (not living common law);+234-806-5824763;mobile;;;osezua.elahor@ebokon.ng;3812;614;Oyo;OY;Ibarapa North;AYT;10;212;7.606802375963033;3.0134115507544488;Aiyete;Obayuwana Str;Home;RUO-OY-ZZZ-1;31;2015-07-01
27310009;3848;614;Oyo;OY;Ibarapa North;AYT;10;248;7.699394640427229;3.018527383899978;Ajana Iberekodo;Akerele Road;Hospital;Karofawa H.P.;2752;278;Olubowale;Adeseun;male;horse breeder (horse breeder and trainer);58;1956-10-10;single (not living common law);+234-706-2570282;mobile;;;o.adeseun@snft.ng;3789;614;Oyo;OY;Ibarapa North;AYT;10;189;7.564385839135154;3.1798066654293953;Apadu;Akpeh Avenue;Home;This person seemed very sick.;2731;70;Ibironke;Bagudu;female;soldier;50;1965-10-01;living common law;0807-3249168;mobile;;;ibironke.bagudu@ebokon.org;3849;614;Oyo;OY;Ibarapa North;AYT;10;249;7.638074797845662;3.3178676720953306;Samson;Nzekwe Close;Home;RUO-OY-ZZZ-1;12;2015-06-12
27310009;3848;614;Oyo;OY;Ibarapa North;AYT;10;248;7.699394640427229;3.018527383899978;Ajana Iberekodo;Akerele Road;Hospital;Karofawa H.P.;2752;278;Olubowale;Adeseun;male;horse breeder (horse breeder and trainer);58;1956-10-10;single (not living common law);+234-706-2570282;mobile;;;o.adeseun@snft.ng;3789;614;Oyo;OY;Ibarapa North;AYT;10;189;7.564385839135154;3.1798066654293953;Apadu;Akpeh Avenue;Home;This person was standing nearby.;2591;762;Osarenren ;Babalola;male;fisherman;35;1980-04-05;married (and not separated);+234-38-3544540;landline;+234-809-4161118;mobile;o.babalola@sormas-n.org;3657;614;Oyo;OY;Ibarapa North;AYT;10;57;7.731218002344853;3.0799692572374635;Okiri;Fontana Close;Home;RUO-OY-ZZZ-1;12;2015-06-12
27310009;3848;614;Oyo;OY;Ibarapa North;AYT;10;248;7.699394640427229;3.018527383899978;Ajana Iberekodo;Akerele Road;Hospital;Karofawa H.P.;2752;278;Olubowale;Adeseun;male;horse breeder (horse breeder and trainer);58;1956-10-10;single (not living common law);+234-706-2570282;mobile;;;o.adeseun@snft.ng;3789;614;Oyo;OY;Ibarapa North;AYT;10;189;7.564385839135154;3.1798066654293953;Apadu;Akpeh Avenue;Home;This person was standing nearby.;2783;702;Falore;Guda;female;teacher;30;1985-02-01;single (not living common law);038-3234439;landline;;;falore.guda@snft.org;3716;614;Oyo;OY;Ibarapa North;AYT;10;116;7.662639357273454;3.126747796291892;Obatade;Iyoba Street;Home;RUO-OY-ZZZ-1;12;2015-06-12
27310009;3848;614;Oyo;OY;Ibarapa North;AYT;10;248;7.699394640427229;3.018527383899978;Ajana Iberekodo;Akerele Road;Hospital;Karofawa H.P.;2752;278;Olubowale;Adeseun;male;horse breeder (horse breeder and trainer);58;1956-10-10;single (not living common law);+234-706-2570282;mobile;;;o.adeseun@snft.ng;3789;614;Oyo;OY;Ibarapa North;AYT;10;189;7.564385839135154;3.1798066654293953;Apadu;Akpeh Avenue;Home;This person was standing nearby.;2817;775;Ekanem;Obanor;male;student;19;1996-04-18;married (and not separated);038-3683741;landline;;;ekanem.obanor@ebokon.ng;3971;614;Oyo;OY;Ibarapa North;AYT;10;371;7.616147691910832;2.982897067543005;Aliu;Isale Eko Avenue;Home;RUO-OY-ZZZ-1;12;2015-06-12
27460049;3469;621;Oyo;OY;Ibadan North East;AGG;9;269;7.3527942519758085;3.922769949917347;Akamo;Oghogho Street;Home;;2330;798;Sibo;Igboananike;male;school pupil;14;2001-01-01;single (not living common law);038-3288278;landline;;;sibo.igboananike@sormas.ng;3508;621;Oyo;OY;Ibadan North East;AGG;9;308;7.354683689571333;3.9235177878894945;Olunloyo;Olubi Street;Home;This person has touched the sick one.;2412;449;Onari;Odita;female;nurse;46;1968-08-25;widowed (not living common law);+234-803-9405249;mobile;;;onari.odita@snft.edu;3360;621;Oyo;OY;Ibadan North East;AGG;9;160;7.365093613521605;3.932894658779503;Madeko;Ojodu Street;Home;RUO-OY-ZZZ-1;40;2015-07-10
27460049;3469;621;Oyo;OY;Ibadan North East;AGG;9;269;7.3527942519758085;3.922769949917347;Akamo;Oghogho Street;Home;;2330;798;Sibo;Igboananike;male;school pupil;14;2001-01-01;single (not living common law);038-3288278;landline;;;sibo.igboananike@sormas.ng;3508;621;Oyo;OY;Ibadan North East;AGG;9;308;7.354683689571333;3.9235177878894945;Olunloyo;Olubi Street;Home;This person seemed very sick.;2746;383;Temilore;Aromire;female;paramedic (ambulance worker);38;1976-11-06;married (and not separated);+234-806-8685715;mobile;038-9247250;landline;temilore.aromire@snft.com;3868;614;Oyo;OY;Ibarapa North;AYT;10;268;7.571808903887535;3.006935350845821;Ogunte;Opaleye Street;Home;RUO-OY-ZZZ-1;40;2015-07-10
27460049;3469;621;Oyo;OY;Ibadan North East;AGG;9;269;7.3527942519758085;3.922769949917347;Akamo;Oghogho Street;Home;;2330;798;Sibo;Igboananike;male;school pupil;14;2001-01-01;single (not living common law);038-3288278;landline;;;sibo.igboananike@sormas.ng;3508;621;Oyo;OY;Ibadan North East;AGG;9;308;7.354683689571333;3.9235177878894945;Olunloyo;Olubi Street;Home;This person was standing nearby.;2358;361;Udoka;Arase;female;soldier;57;1958-01-14;living common law;+234-818-7594714;mobile;;;udoka.arase@sormas.net;3467;621;Oyo;OY;Ibadan North East;AGG;9;267;7.358522050075059;3.921180273817698;Madeko;Garuba Street;Home;RUO-OY-ZZZ-1;40;2015-07-10
27460049;3469;621;Oyo;OY;Ibadan North East;AGG;9;269;7.3527942519758085;3.922769949917347;Akamo;Oghogho Street;Home;;2330;798;Sibo;Igboananike;male;school pupil;14;2001-01-01;single (not living common law);038-3288278;landline;;;sibo.igboananike@sormas.ng;3508;621;Oyo;OY;Ibadan North East;AGG;9;308;7.354683689571333;3.9235177878894945;Olunloyo;Olubi Street;Home;This person was standing nearby.;2420;749;Ciara;Efevberha;female;teacher;46;1969-01-15;married (and not separated);+234-818-5062816;mobile;0818-3175582;mobile;ciara.efevberha@ebokon.org;3243;621;Oyo;OY;Ibadan North East;AGG;9;43;7.352840452339192;3.9311995076062924;Saka;Amadasun Lane;Home;RUO-OY-ZZZ-1;40;2015-07-10
27460049;3469;621;Oyo;OY;Ibadan North East;AGG;9;269;7.3527942519758085;3.922769949917347;Akamo;Oghogho Street;Home;;2330;798;Sibo;Igboananike;male;school pupil;14;2001-01-01;single (not living common law);038-3288278;landline;;;sibo.igboananike@sormas.ng;3508;621;Oyo;OY;Ibadan North East;AGG;9;308;7.354683689571333;3.9235177878894945;Olunloyo;Olubi Street;Home;This person was standing nearby.;2424;407;Eno-Obong;Elue;female;burial service;48;1967-05-25;single (not living common law);+234-801-9079493;mobile;;;e.elue@sormas-n.com;3414;621;Oyo;OY;Ibadan North East;AGG;9;214;7.35492564768643;3.936169338915378;Olunloyo;Mani Close;Home;RUO-OY-ZZZ-1;40;2015-07-10
27770050;3358;621;Oyo;OY;Ibadan North East;AGG;9;158;7.341672708892489;3.9335951152131763;Omiyale;Independence Avenue;Home;;2535;523;Esohe Uzamere;Iyke;female;school pupil;12;2002-12-31;single (not living common law);+234-806-3246343;mobile;;;esohe uzamere.iyke@snft.ng;3272;621;Oyo;OY;Ibadan North East;AGG;9;72;7.341760532065579;3.941847723499718;Olunloyo;PALACE ROAD;Home;This person seemed very sick.;2777;659;Aryee;Ameobi;male;camera mechanic;53;1962-01-29;married (and not separated);+234-705-4071872;mobile;0705-2211501;mobile;aryee.ameobi@sormas-n.ng;3601;614;Oyo;OY;Ibarapa North;AYT;10;1;7.6405937942053725;3.2176578544942602;Fedogbo;Doctor Bode Olajumoke Crescent;Home;SUO-OY-AGG-1;43;2015-07-13
27770050;3358;621;Oyo;OY;Ibadan North East;AGG;9;158;7.341672708892489;3.9335951152131763;Omiyale;Independence Avenue;Home;;2535;523;Esohe Uzamere;Iyke;female;school pupil;12;2002-12-31;single (not living common law);+234-806-3246343;mobile;;;esohe uzamere.iyke@snft.ng;3272;621;Oyo;OY;Ibadan North East;AGG;9;72;7.341760532065579;3.941847723499718;Olunloyo;PALACE ROAD;Home;This person was standing nearby.;2317;284;Wuraola;Ilerika;female;make-up artist and wigmaker;52;1962-10-31;married (and not separated);+234-803-1987712;mobile;;;wuraola.ilerika@snft.com;3256;621;Oyo;OY;Ibadan North East;AGG;9;56;7.358865345577067;3.94088012133777;Madeko;Rumens Road;Home;SUO-OY-AGG-1;43;2015-07-13
27770050;3358;621;Oyo;OY;Ibadan North East;AGG;9;158;7.341672708892489;3.9335951152131763;Omiyale;Independence Avenue;Home;;2535;523;Esohe Uzamere;Iyke;female;school pupil;12;2002-12-31;single (not living common law);+234-806-3246343;mobile;;;esohe uzamere.iyke@snft.ng;3272;621;Oyo;OY;Ibadan North East;AGG;9;72;7.341760532065579;3.941847723499718;Olunloyo;PALACE ROAD;Home;This person was standing nearby.;2397;211;Fanique;Dooyum;female;student;18;1997-05-13;living common law;0807-5713918;mobile;;;fanique.dooyum@snft.edu;3374;621;Oyo;OY;Ibadan North East;AGG;9;174;7.34305290643748;3.93014929868487;Saka;Nnamdi Azikiwe Street;Home;SUO-OY-AGG-1;43;2015-07-13
27770050;3358;621;Oyo;OY;Ibadan North East;AGG;9;158;7.341672708892489;3.9335951152131763;Omiyale;Independence Avenue;Home;;2535;523;Esohe Uzamere;Iyke;female;school pupil;12;2002-12-31;single (not living common law);+234-806-3246343;mobile;;;esohe uzamere.iyke@snft.ng;3272;621;Oyo;OY;Ibadan North East;AGG;9;72;7.341760532065579;3.941847723499718;Olunloyo;PALACE ROAD;Home;This person was standing nearby.;2456;639;Maduka;Egbele;male;teacher;34;1980-12-07;single (not living common law);0818-5080070;mobile;;;maduka.egbele@sormas-n.com;3458;621;Oyo;OY;Ibadan North East;AGG;9;258;7.35179669389048;3.916166340579638;Madeko;Odumamwen street;Home;SUO-OY-AGG-1;43;2015-07-13
27780059;3433;621;Oyo;OY;Ibadan North East;AGG;9;233;7.348741299353519;3.929461914754902;Akamo;Adeniyi Jones Avenue;Restaurant;Tantalizers;2511;45;Chizoba;Success;female;drilling rig operator (driller);48;1966-11-28;single (not living common law);+234-38-4549770;landline;;;chizoba.success@sormas-n.ng;3428;621;Oyo;OY;Ibadan North East;AGG;9;228;7.342827916122469;3.9249371572926233;Saka;Osasogie Street;Home;This person has touched the sick one.;2539;516;Uju;Ajibade;female;teacher;61;1954-02-22;single (not living common law);0708-9691646;mobile;+234-809-7539602;mobile;uju.ajibade@sormas-n.org;3340;621;Oyo;OY;Ibadan North East;AGG;9;140;7.375908177218923;3.9303034236917975;Madeko;Oyetayo Street;Home;RUO-OY-ZZZ-1;47;2015-07-17
